,Jurusan Sekolah,Jenis Sekolah,Jurusan Diterima,PTN Diterima,Rata-rata Matematika,Rata-rata Inggris,Rata-rata Indonesia,Rata-rata Fisika,Rata-rata Kimia,Rata-rata Biologi,Rata-rata Ekonomi,Rata-rata Geografi,Rata-rata Sosiologi,Rata-rata Sejarah
345,IPA,SMA,Teknologi Pangan,UNDIP,86.24999999999999,85.5,87.83333333333333,83.36,85.1,86.17272727272727,87.27142857142857,87.5,87.0,88.19047619047618
346,IPS,SMA,Ilmu Komunikasi,UNDIP,91.0,92.0,89.0,83.36,85.26000000000002,85.90363636363637,87.0,90.0,88.0,89.0
347,IPA,SMA,Teknik Sipil,UNDIP,86.24999999999999,85.5,87.83333333333333,83.36,85.1,86.17272727272727,87.27142857142857,87.5,87.0,88.19047619047618
348,IPA,SMA,Teknik Informatika,UNDIP,91.0,91.0,95.0,93.0,93.0,93.0,87.27142857142857,87.5,87.0,88.19047619047618
349,IPA,SMA,Oceanografi,UNDIP,86.24999999999999,85.5,87.83333333333333,83.36,85.1,86.17272727272727,87.27142857142857,87.5,87.0,88.19047619047618
350,IPA,SMA,Teknik Sipil,UNDIP,86.24999999999999,85.5,87.83333333333333,83.36,85.1,86.17272727272727,87.27142857142857,87.5,87.0,88.19047619047618
351,IPA,SMA,Teknik Informatika,UNDIP,84.0,84.0,88.0,82.0,82.0,85.0,84.0,87.5,87.0,87.0
352,IPA,SMA,Ilmu Kelautan,UNDIP,82.0,84.0,84.0,78.0,86.0,84.0,87.27142857142857,87.5,87.0,88.19047619047618
353,IPA,SMA,Fisika,UNDIP,90.0,85.0,89.0,87.0,86.0,80.0,88.41714285714286,87.5,87.0,88.19047619047618
354,IPA,SMA,Ilmu Keperawatan,UNDIP,91.0,88.0,87.0,87.0,87.0,86.0,91.0,87.5,87.0,90.0
355,IPA,SMA,Ilmu Keperawatan,UNDIP,86.24999999999999,85.5,87.83333333333333,83.36,85.1,86.17272727272727,87.27142857142857,87.5,87.0,88.19047619047618
356,IPA,SMA,Ilmu Kelautan,UNDIP,82.0,83.0,84.0,82.0,83.0,87.0,82.56285714285714,82.7,83.4,81.0
357,IPA,SMA,Statistika,UNDIP,94.0,83.0,88.0,82.0,88.0,88.0,89.56285714285715,87.5,87.0,88.19047619047618
358,IPS,SMA,Hukum,UNDIP,86.24999999999999,85.5,87.83333333333333,83.36,85.1,86.17272727272727,87.27142857142857,87.5,87.0,88.19047619047618
359,IPA,SMA,Statistika,UNPAD,79.0,80.0,83.0,81.0,81.0,83.0,80.13670976082742,79.33615384615385,77.45027777777779,81.0
360,IPA,SMA,Kedokteran Hewan,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
361,IPA,SMA,Kedokteran Gigi,UNPAD,83.0,91.0,83.0,88.0,88.0,73.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
362,IPS,SMA,Peternakan,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
363,IPA,SMA,Fisika,UNPAD,82.0,83.0,83.0,83.0,82.0,82.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
364,IPA,SMA,Ilmu Peternakan,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
365,IPS,SMA,Ilmu Hukum,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
366,IPS,SMA,Hukum,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
367,IPA,SMA,Teknologi Industri Pertanian,UNPAD,82.0,84.0,84.0,83.0,83.0,86.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
368,IPS,SMA,Antropologi,UNPAD,84.0,79.0,80.0,83.19824561403509,85.6734335839599,84.96491228070174,80.0,82.0,80.0,81.0
369,IPS,SMA,Sastra Indonesia,UNPAD,78.0,81.0,87.0,83.11894736842106,84.60406015037594,80.17894736842105,80.0,85.0,82.0,78.0
370,IPS,SMA,Ilmu Administrasi Bisnis,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
371,IPS,SMA,Sastra Jepang,UNPAD,86.0,85.0,83.0,83.19824561403509,85.6734335839599,84.96491228070174,84.0,80.0,89.0,87.76653594771241
372,IPA,SMA,Agroteknologi,UNPAD,88.0,88.0,93.0,83.0,90.0,86.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
373,IPS,SMA,Ilmu Hubungan Internasional,UNPAD,79.0,83.0,86.0,83.19824561403509,85.6734335839599,84.96491228070174,81.0,80.0,77.0,80.0
374,IPA,SMA,Farmasi,UNPAD,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,77.45027777777779,83.0
375,IPS,SMA,Hukum,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
376,IPS,SMA,Hubungan Internasional,UNPAD,84.0,89.0,84.0,83.19824561403509,85.6734335839599,84.96491228070174,83.0,80.0,81.0,87.0
377,IPS,SMA,Ilmu Administrasi Bisnis,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
378,IPS,SMA,Manajemen,UNPAD,86.0,83.0,90.0,83.11894736842106,83.60406015037594,85.17894736842105,91.0,87.0,90.0,91.0
379,IPA,SMA,Kimia,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
380,IPA,SMA,Farmasi,UNPAD,93.0,93.0,91.0,95.0,94.0,95.0,86.42447317388493,79.33615384615385,82.67016666666667,93.0
381,IPA,SMA,Ilmu Keperawatan ,UNPAD ,84.0,90.0,89.0,81.0,86.0,89.0,85.0,79.33615384615385,77.45027777777779,85.0
382,IPA,SMA,Farmasi,UNPAD,95.0,89.0,85.0,91.0,92.0,90.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
383,IPA,SMA,Peternakan,UNPAD,84.0,83.0,88.0,82.0,86.0,89.0,90.0,79.33615384615385,77.45027777777779,81.0
384,IPA,SMA,Teknik Informatika,UNPAD,86.0,91.0,88.0,86.0,91.0,89.0,89.0,83.80169230769229,77.45027777777779,86.0
385,IPA,SMA,Statistika,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
386,IPA,SMA,Kimia,UNPAD,84.0,86.0,87.0,84.0,91.0,86.0,89.0,79.33615384615385,77.45027777777779,85.0
387,IPA,SMA,Farmasi,UNPAD,85.0,89.0,90.0,86.0,92.0,83.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
388,IPA,SMA,Teknik Sipil,UNPAD,88.0,90.0,89.0,73.3,77.3,81.0,81.56118293471233,79.33615384615385,77.45027777777779,91.0
389,IPA,SMA,Psikologi,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
390,IPA,SMA,Kedokteran,UNPAD,96.0,89.0,84.0,92.0,88.0,88.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
391,IPA,SMA,Teknik Geologi,UNPAD,75.0,89.0,81.0,59.6,75.0,76.0,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
392,IPS,SMA,Hukum,UNPAD,85.0,87.0,80.0,83.19824561403509,85.6734335839599,84.96491228070174,86.0,81.0,80.0,85.0
393,IPS,SMA,Ilmu Administrasi Bisnis,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
394,IPS,SMA,Hukum,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
395,IPA,SMA,Geofisika,UNPAD,81.0,81.0,82.0,81.0,84.0,81.0,80.13670976082742,78.80169230769232,77.67016666666667,84.0
396,IPA,SMA,Agroteknologi,UNPAD,84.0,87.0,84.0,79.0,79.0,88.0,83.13670976082742,79.80169230769232,77.67016666666667,80.0
397,IPA,SMA,Teknologi Pangan,UNPAD,87.0,88.0,87.0,87.0,87.0,90.0,81.56118293471233,87.0,77.45027777777779,81.83267973856209
398,IPS,SMA,Ilmu Hukum,UNPAD,82.79629629629629,84.27777777777777,83.64814814814815,83.19824561403509,85.6734335839599,84.96491228070174,81.56118293471233,79.33615384615385,77.45027777777779,81.83267973856209
399,IPS,SMA,Sastra Arab,UNPAD,34.5,34.5,34.5,83.19824561403509,85.6734335839599,84.96491228070174,34.5,43.46723076923077,34.5,34.5
400,IPA,SMA,Ilmu Dan Teknologi Kelautan,IPB,89.0,88.0,86.0,85.0,86.0,89.0,85.84595959595961,87.25,,85.91666666666666
401,IPA,SMA,Teknologi Industri Pertanian,IPB,88.0,86.0,90.0,93.0,87.0,87.0,85.84595959595961,84.0,,88.0
402,IPA,SMA,Ilmu Keluarga Dan Konsumen,IPB,81.0,88.0,84.0,85.0,88.0,89.0,85.84595959595961,87.25,,85.91666666666666
403,IPA,SMA,Manajemen Hutan,IPB,89.0,83.0,84.0,81.0,83.0,86.0,85.0,87.25,,82.0
404,IPA,SMA,Nutrisi Dan Teknologi Pakan,IPB,85.0,85.0,86.0,87.0,87.0,84.0,85.27676767676769,86.4,,86.0
405,IPA,SMA,Biologi,IPB,81.0,86.0,85.0,86.0,86.0,91.0,85.84595959595961,87.25,,85.91666666666666
406,IPA,SMA,Ekonomi Sumberdaya Dan Lingkungan,IPB,85.0,82.0,84.0,86.0,83.0,82.0,78.0,87.25,,86.0
407,IPA,SMA,Ilmu Gizi,IPB,91.0,84.0,91.0,91.0,91.0,92.0,92.0,87.25,,87.0
408,IPA,SMA,Matematika,IPB,92.0,84.0,84.0,82.0,88.0,80.0,83.0,87.25,,83.0
409,IPA,SMA,Ekonomi Syariah,IPB,89.0,83.0,89.0,87.0,86.0,86.0,87.70757575757575,87.25,,89.0
410,IPA,SMA,Teknologi Pangan,IPB,92.0,88.0,86.0,92.0,85.0,86.0,85.84595959595961,87.25,,85.91666666666666
411,IPA,SMA,Arsitektur Lanskap,IPB,86.0,91.0,88.0,87.0,83.0,89.0,91.0,87.25,,85.91666666666666
412,IPA,SMA,Teknik Sipil Dan Lingkungan,IPB,88.0,82.0,93.0,89.0,87.0,91.0,85.84595959595961,87.25,,85.91666666666666
413,IPA,SMA,Silvikultur,IPB,85.0,84.0,83.0,88.0,84.0,82.0,80.70757575757577,87.25,,85.91666666666666
414,IPA,SMA,Tin,IPB,90.0,83.0,89.0,88.0,88.0,89.0,83.0,87.25,,88.0
415,IPA,SMA,Agronomi Dan Hortikultura,IPB,71.3,84.0,87.0,87.0,83.0,92.0,85.84595959595961,87.25,,85.91666666666666
416,IPA,SMA,Komunikasi Pengembangan Masyarakat,IPB,80.0,86.0,84.0,81.0,81.0,88.0,85.84595959595961,87.25,,85.91666666666666
417,IPA,SMA,Kedokteran Hewan,IPB,86.07581538461538,85.8,86.80000000000001,86.73666666666666,86.12,87.0,85.84595959595961,87.25,,85.91666666666666
418,IPA,SMA,Ilmu Gizi,IPB,90.0,84.0,82.0,84.0,88.0,82.0,85.84595959595961,87.25,,85.91666666666666
419,IPA,SMA,Ekonomi Pembangunan,IPB,87.0,90.0,90.0,89.0,88.0,90.0,85.84595959595961,87.25,,85.91666666666666
420,IPA,SMA,Biokimia,IPB,85.0,86.0,87.0,86.0,88.0,87.0,89.0,85.55,,87.0
421,IPA,SMA,Teknologi Dan Manajemen Perikanan Budidaya,IPB,83.0,86.0,88.0,85.0,84.0,86.0,85.84595959595961,87.25,,85.91666666666666
422,IPA,SMA,Meteorologi Terapan,IPB,94.0,93.0,90.0,90.0,90.0,90.0,85.84595959595961,91.0,,83.0
423,IPA,SMA,Silvikultur,IPB,89.0,90.0,88.0,90.0,91.0,91.0,91.0,87.25,,90.0
424,IPA,SMA,Biokimia,IPB,86.45969230769232,85.8,86.80000000000001,86.73666666666666,86.12,87.0,85.84595959595961,87.25,,85.91666666666666
425,IPA,SMA,Komunikasi Dan Pengembangan Masyarakat,IPB,86.45969230769232,85.8,86.80000000000001,86.73666666666666,86.12,87.0,85.84595959595961,87.25,,85.91666666666666
426,IPA,SMA,Proteksi Tanaman,IPB,89.0,84.0,86.0,87.0,87.0,84.0,82.0,88.4,,85.91666666666666
427,IPA,SMA,Biologi,IPB,82.0,85.0,86.0,81.74733333333333,81.0,82.0,85.84595959595961,87.25,,82.0
428,IPA,SMA,Ftsl-J,ITB,83.0,89.0,89.0,83.0,87.0,86.0,86.0,85.85892857142858,89.8989898989899,88.0
429,IPA,SMA,Sekolah Farmasi,ITB,95.0,86.0,88.0,92.0,91.0,87.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
430,IPA,SMA,Sith-R,ITB,83.0,89.0,90.0,88.0,87.0,89.0,87.0,85.71535714285714,89.8989898989899,88.0
431,IPA,SMA,Sith-R,ITB,86.0,90.0,88.0,87.0,82.0,86.0,87.95045454545456,85.85892857142858,89.8989898989899,85.0
432,IPA,SMA,Fakultas Teknik Sipil Dan Lingkungan,ITB,86.0,86.0,93.0,89.0,86.0,83.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
433,IPA,SMA,Teknik Sipil Dan Lingkungan,ITB,85.0,81.0,85.0,86.0,88.0,92.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
434,IPA,SMA,Sith-R,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
435,IPA,SMA,Fakultas Teknik Sipil Dan Lingkungan (Ftsl),ITB,87.0,91.0,96.0,94.0,95.23764367816092,88.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
436,IPA,SMA,Fitb,ITB,97.0,92.0,90.0,87.0,85.0,95.0,86.9669696969697,85.85892857142858,89.8989898989899,97.0
437,IPA,SMA,Fitb,ITB,84.0,85.0,86.0,88.0,91.0,82.0,87.95045454545456,88.71535714285714,89.13939393939394,88.0
438,IPA,SMA,Fti-G,ITB,91.0,88.0,85.0,90.0,92.0,89.0,81.0,85.85892857142858,89.8989898989899,88.26190476190477
439,IPA,SMA,Sith-R,ITB,86.0,87.0,83.0,79.0,78.0,84.0,87.91742424242425,85.85892857142858,89.8989898989899,86.0
440,IPA,SMA,Ftsl,ITB,90.0,85.0,88.0,92.0,93.0,95.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
441,IPA,SMA,Ftsl,ITB,90.0,89.0,84.0,90.0,87.0,82.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
442,IPA,SMA,Sekolah Ilmu Dan Tekno Hayati - Program Rekayasa,ITB,91.0,93.0,87.0,91.0,86.0,89.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
443,IPA,SMA,Sith-R,ITB,84.0,89.0,86.0,84.0,81.0,82.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
444,IPA,SMA,Sith-R,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
445,IPA,SMA,Fti-Ganesa,ITB,92.0,91.0,93.0,96.0,93.0,92.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
446,IPA,SMA,Fakultas Teknik Sipil Dan Lingkungan,ITB,88.0,90.0,90.0,88.0,88.0,90.0,87.91742424242425,85.85892857142858,89.8989898989899,85.0
447,IPA,SMA,Fakultas Teknik Sipil & Lingkungan,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
448,IPA,SMA,Sithr,ITB,84.0,83.0,83.0,85.0,82.0,84.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
449,IPA,SMA,Fmipa,ITB,87.0,84.0,87.0,85.0,82.0,89.0,87.95045454545456,83.71535714285714,89.13939393939394,86.0
450,IPA,SMA,Fmipa,ITB,93.0,93.0,83.0,93.0,92.0,96.0,89.95045454545456,84.71535714285714,87.13939393939394,83.0
451,IPA,SMA,Fti,ITB,90.0,90.0,91.0,89.0,91.0,90.0,87.91742424242425,85.85892857142858,89.8989898989899,88.0
452,IPA,SMA,Fakultas Teknik Sipil Dan Lingkungan,ITB,89.67533577533578,94.0,92.0,92.0,92.0,90.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
453,IPA,SMA,Fakultas Teknik Sipil Dan Lingkungan-Kampus Jatinangor,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
454,IPA,SMA,Sith-R,ITB,86.0,88.0,88.0,85.0,85.0,89.0,87.91742424242425,85.85892857142858,89.8989898989899,87.0
455,IPA,SMA,Ftsl,ITB,85.00520146520147,93.0,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
456,IPA,SMA,Fakultas Ilmu Dan Teknologi Kebumian,ITB,84.0,86.0,85.0,85.0,83.0,88.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
457,IPA,SMA,Fmipa,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
458,IPA,SMA,Fitb,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
459,IPA,SMA,Fmipa,ITB,95.0,93.0,92.0,94.0,93.0,88.0,87.91742424242425,85.85892857142858,89.8989898989899,87.0
460,IPA,SMA,Matematika Aktuaria,ITB,92.0,88.0,83.0,88.0,89.0,88.0,87.91742424242425,85.85892857142858,89.8989898989899,84.0
461,IPA,SMA,Fmipa,ITB,94.0,95.0,93.0,93.0,97.0,95.0,89.95045454545456,86.71535714285714,87.13939393939394,85.0
462,IPA,SMA,Fmipa,ITB,90.0,83.0,87.36781609195403,88.0,88.0,88.0,87.91742424242425,87.0,89.8989898989899,88.26190476190477
463,IPA,SMA,Ftsl-Ganesha,ITB,98.0,94.0,91.0,96.0,98.0,98.0,87.95045454545456,88.71535714285714,89.13939393939394,98.0
464,IPA,SMA,Ftsl,ITB,88.0,98.0,86.0,90.0,97.0,91.0,88.95045454545456,85.85892857142858,89.8989898989899,88.26190476190477
465,IPA,SMA,Ftsl,ITB,89.0,88.0,87.0,86.0,91.0,88.0,87.91742424242425,90.0,89.8989898989899,90.0
466,IPA,SMA,Fitb,ITB,94.0,87.0,85.0,87.0,85.0,81.0,87.95045454545456,85.85892857142858,89.8989898989899,90.0
467,IPA,SMA,Teknik Sipil Lingkungan,ITB,91.0,87.0,84.0,87.0,92.0,84.0,87.91742424242425,85.85892857142858,89.8989898989899,85.0
468,IPA,SMA,Fakultas Teknologi Industri,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
469,IPA,SMA,Fmipa,ITB,95.0,91.0,88.0,88.0,90.0,89.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
470,IPA,SMA,Stei,ITB,98.0,89.0,94.0,91.0,95.0,94.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
471,IPA,SMA,Ftsl Kampus Ganesa,ITB,88.0,88.0,89.0,91.0,88.0,90.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
472,IPA,SMA,Sappk,ITB,91.0,88.0,92.0,92.0,93.0,91.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
473,IPA,SMA,Fti,ITB,95.0,89.0,95.0,94.0,95.0,93.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
474,IPA,SMA,Ftsl,ITB,84.0,86.0,82.0,85.0,88.0,88.0,87.91742424242425,85.85892857142858,89.8989898989899,82.0
475,IPA,SMA,Teknik Sipil,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
476,IPS,SMA,School Of Business And Management ,ITB,92.0,87.0,88.0,88.74712643678161,89.18821839080461,88.35568181818182,87.0,83.0,93.0,93.0
477,IPA,SMA,Fitb,ITB,93.0,95.0,88.0,88.0,89.0,88.0,87.93393939393941,85.85892857142858,89.8989898989899,88.0
478,IPA,SMA,Ftsl Kampus Ganesa,ITB,87.0,85.0,84.0,89.0,84.0,86.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
479,IPA,SMA,Fmipa,ITB,93.0,81.0,85.0,89.0,87.0,85.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
480,IPA,SMA,Fti,ITB,88.0,92.0,83.0,91.0,94.0,86.0,87.91742424242425,85.85892857142858,89.8989898989899,91.0
481,IPA,SMA,Ftsl Ganesa,ITB,93.0,88.0,88.0,93.0,88.0,85.0,88.93393939393941,87.28714285714287,88.51919191919191,91.0
482,IPA,SMA,Ftmd,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
483,IPA,SMA,Sithr,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
484,IPA,SMA,Sekolah Bisnis Dan Manajemen,ITB,92.0,89.0,87.0,92.0,90.0,89.0,87.91742424242425,86.71535714285714,89.13939393939394,94.0
485,IPA,SMA,Ftsl,ITB,91.0,85.0,87.0,83.0,89.0,83.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
486,IPA,SMA,Fitb,ITB,87.0,88.0,85.0,91.0,92.0,92.0,87.91742424242425,85.85892857142858,89.8989898989899,88.0
487,IPA,SMA,Sekolah Ilmu Dan Teknologi Hayati - Sains,ITB,90.0,92.0,90.0,88.0,92.0,94.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
488,IPA,SMA,Sith-R,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
489,IPA,SMA,Fitb,ITB,73.0,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
490,IPA,SMA,Stei,ITB,93.0,88.0,90.0,86.0,92.0,84.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
491,IPA,SMA,Ftsl,ITB,87.0,88.0,83.0,89.0,87.0,89.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
492,IPA,SMA,Sith-S,ITB,93.0,82.0,93.0,91.0,92.0,96.0,91.0,85.85892857142858,89.8989898989899,98.0
493,IPA,SMA,Fmipa,ITB,89.0,87.0,87.0,83.0,92.0,83.0,86.0,85.85892857142858,89.8989898989899,90.0
494,IPA,SMA,Sith-R,ITB,84.0,87.0,87.0,85.0,81.0,87.0,87.91742424242425,85.85892857142858,89.8989898989899,86.0
495,IPA,SMA,Ftsl,ITB,90.0,89.0,87.36781609195403,87.0,91.0,88.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
496,IPA,SMA,Ftsl-J,ITB,97.0,91.0,91.0,87.0,93.0,90.0,89.95045454545456,85.85892857142858,89.8989898989899,88.26190476190477
497,IPA,SMA,Manajemen,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
498,IPA,SMA,Ftsl-J,ITB,92.0,89.0,89.0,96.0,91.0,91.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
499,IPA,SMA,Sith S,ITB,93.0,85.0,83.0,88.0,92.0,93.0,87.91742424242425,85.85892857142858,89.8989898989899,83.0
500,IPA,SMA,Sith-R,ITB,88.0,88.0,88.0,87.0,88.0,87.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
501,IPA,SMA,Teknik Sipil,ITB,78.0,78.0,77.0,78.0,78.0,93.0,87.91742424242425,85.85892857142858,89.8989898989899,78.0
502,IPA,SMA,Ftsl,ITB,93.0,90.0,93.0,93.0,93.0,93.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
503,IPA,SMA,Sith - Rekayasa,ITB,82.0,88.0,86.0,87.0,84.0,85.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
504,IPA,SMA,Fmipa,ITB,97.0,93.0,91.0,91.0,88.0,90.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
505,IPA,SMA,Fitb,ITB,85.0,83.0,79.0,82.0,85.0,84.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
506,IPA,SMA,Ftsl,ITB,93.0,93.0,94.0,93.0,94.0,92.0,87.91742424242425,87.71535714285714,89.8989898989899,89.0
507,IPA,SMA,Farmasi,ITB,95.0,90.0,84.0,95.0,98.0,95.0,87.91742424242425,85.85892857142858,89.8989898989899,90.0
508,IPA,SMA,Ftsl,ITB,95.0,83.0,83.0,87.0,88.0,82.0,87.0,75.58714285714287,86.13939393939394,84.0
509,IPA,SMA,Teknik Industri,ITB,88.0,90.0,87.0,84.0,86.0,85.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
510,IPA,SMA,Astronomi,ITB,86.0,87.0,84.0,92.0,81.0,85.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
511,IPA,SMA,Itb - Sithr,ITB,83.0,88.0,86.0,83.0,83.0,89.0,87.91742424242425,86.0,89.8989898989899,83.0
512,IPA,SMA,Ftmd,ITB,88.0,86.0,94.0,87.0,93.0,86.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
513,IPA,SMA,Fmipa,ITB,93.0,88.0,88.0,85.0,88.0,82.0,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
514,IPA,SMA,Ftsl,ITB,91.0,87.0,89.0,87.0,88.0,87.0,86.93393939393941,85.28714285714287,88.51919191919191,82.0
515,IPA,SMA,Ftsl,ITB,89.67533577533578,88.52222222222221,87.36781609195403,88.74712643678161,89.18821839080461,88.35568181818182,87.91742424242425,85.85892857142858,89.8989898989899,88.26190476190477
516,IPA,SMA,Ftsl-G,ITB,90.0,91.0,88.0,85.0,86.0,90.0,88.93393939393941,85.85892857142858,89.8989898989899,91.0
